full_date,date,weekday,time,mood,activities,note
2018-11-25,25 de novembro,domingo,18:33,bem,"ouvindo música | punheta | jogando | vídeo/live | violão | amigos | na cama | descanso","foi um bom dia porra"
2018-11-25,25 de novembro,domingo,01:30,bem,"droga","mano essa porra deu mt sono mt tanto que eu quis dormir na cama de cima, não quis nem me mexer caralho que porra bde remédio foi esse e eu nem lembrei"
2018-11-25,25 de novembro,domingo,00:58,bem,"na cama","acabei de. tomar. um Rivotril vamo ver no que da"
2018-11-24,24 de novembro,sábado,22:57,bem,"","o cara foi assaltar aqui em frente de casa e foi morto. Enquanto ele era espancado e tomava porrada eu estava com uma raiva que nunca senti da vida e um masoquismo que veio do além e comecei a achar. que tava batendo nele e batia na madeira e gritava enquanto ele era espancado"
2018-11-24,24 de novembro,sábado,08:50,neutro,"na escola | droga","sono do caralho vtnc MT ruim manoooo"
2018-11-24,24 de novembro,sábado,08:25,bem,"na escola | boa refeição | droga","caralho tava um delicioso a porra do café da manhã"
2018-11-24,24 de novembro,sábado,07:05,entediado,"na cama","aula de manhã foda"
2018-11-24,24 de novembro,sábado,02:12,bem,"ouvindo música | na cama | droga",""
2018-11-24,24 de novembro,sábado,01:32,bem,"vídeo/live | amigos | na cama | droga | alguem no meu lar","na cama aqui vendo vídeo aula"
2018-11-23,23 de novembro,sexta-feira,23:38,neutro,"amigos | festa","Shayene não quis ficar comigo pq eu era bolsominion"
2018-11-23,23 de novembro,sexta-feira,17:00,bem,"boa refeição | busão","bem pra caralho comendo no ônibus burguer King"
2018-11-22,22 de novembro,quinta-feira,19:19,nostálgico,"","eu gosto muito do clima de praia e tudo mais com o cheiro me deixa nostálgico sobre, estava andando AGR pouco no centro de Alcântara e senti"
2018-11-22,22 de novembro,quinta-feira,19:00,neutro,"busão","enjoado pra caralho nessa porra e cheio de sono"
2018-11-21,21 de novembro,quarta-feira,20:00,bem,"ouvindo música | jogando | violão | na cama | descanso","de boa aqui em casa muito bom"
2018-11-20,20 de novembro,terça-feira,20:52,nostálgico,"","vendo Bolt o supercão aew que saudades"
2018-11-20,20 de novembro,terça-feira,20:18,bem,"jogando | amigos | descanso","suadades de jogar em call com os meno"
2018-11-19,19 de novembro,segunda-feira,22:08,neutro,"exercício físico","tava lutando, mano não consigo sentir meu ombro direito"
2018-11-19,19 de novembro,segunda-feira,21:07,bem,"vídeo/live | na cama","Narcos melhores séries que já vi na minha vida ae. Feriado muito gostoso"
2018-11-18,18 de novembro,domingo,18:43,bem,"ouvindo música | viagem/passeio","viagem de volta tomei um bom açaí e to voltando pra casa escutando uma boa música MT fé"
2018-11-17,17 de novembro,sábado,19:03,bem,"vídeo/live | na cama","Niterói tem a praia mais linda do Rio, sua natureza é inigualável, é muito linda, eu tava vendo uma série e admirando a paisagem, mas parei pra pensar que temos algo tão lindo de beleza quanto essas paisagens maravilhosas aí da Inglaterra. A serra da Tiririca trás uma paz pra mim e uma beleza tropical de belas montanhas e árvores"
2018-11-17,17 de novembro,sábado,15:43,neutro,"vídeo/live | droga","assistindo The Ending Of The Fucking World e MT fora de si ainda"
2018-11-17,17 de novembro,sábado,00:25,bem,"jogando | call | descanso","tô melhor pra caralho já mano amém, PORRAAAAAAAAAAAAAAAAAAA to.johando com os meno fé fe"
2018-11-16,16 de novembro,sexta-feira,21:11,mal,"na cama | droga","caralho que sensação de escaldo do caralho mano que medo Alá, eu não quero ficar assim pra sempre eu tô MT tempo já noia já porraaaa"
2018-11-16,16 de novembro,sexta-feira,18:18,neutro,"droga","se eu pensar muito acabo falando merda e pensando"
2018-11-16,16 de novembro,sexta-feira,18:18,neutro,"punheta | droga","sensação"
2018-11-16,16 de novembro,sexta-feira,14:09,radiante,"droga | busão","vai dar tudo certo mano tô muito feliz foda"
2018-11-16,16 de novembro,sexta-feira,12:25,neutro,"droga","to meio mal tlgd MDS KKKKKKKKKKK dms ainda"
2018-11-16,16 de novembro,sexta-feira,05:00,bem,"punheta | transar | na cama | droga | alguem no meu lar","fudi com meu maneiro com meu primo, ele meteu só que MT grande doia, mamei gostoso aquela pica e bati uma pra ele até gozar"
2018-11-16,16 de novembro,sexta-feira,04:17,bem,"punheta | droga",""
2018-11-16,16 de novembro,sexta-feira,04:01,bem,"perdendo forte | droga","perdi MT forte com Arthur falando merda..."
2018-11-16,16 de novembro,sexta-feira,03:58,bem,"droga","tô melhor tô ficando melhor vcs não tão ligado mentira to high ainda mano, em vibe normais que eu fumei namoral não ficou tão normal sovrr isso não vou falar nada"
2018-11-16,16 de novembro,sexta-feira,03:15,horrível,"droga","tô MT mal mesmo com medo de ser descoberto, mas eatbert acontece oq acontecer essa merda toda meu tio tô MT fudido e triste mas ele já meteu o pé"
2018-11-16,16 de novembro,sexta-feira,02:50,horrível,"na cama | droga","anotando que eu tô uma merda do esquecendo de tudo é provavelmente vou esquecer tnm"
2018-11-16,16 de novembro,sexta-feira,02:42,radiante,"droga","MDS QUE TYRIO MR CLRNODHDJAKHDAKJSHDBSJSJAJSHSJSNS MDS NAK TO ENYENDI NADA MAIOR BRISA QUE RUE JA TIVRREE"
2018-11-15,15 de novembro,quinta-feira,19:45,bem,"vídeo/live | amigos","estava sentado em cima. de Mayara muito fofa mano eu ficaria de boa com essa amada, só que eu espero que não fique tão na cara assim que eu quero come ela KKKKKKKKKKK, mentira nem tanto assim"
2018-11-15,15 de novembro,quinta-feira,13:30,bem,"praia/piscina | boa refeição | amigos | descanso | festa","cheguei na casa de Andrey bom almoço tudo Mec ae porra, dps fui piscina e churrasco MT bom"
2018-11-14,14 de novembro,quarta-feira,21:16,bem,"amigos | festa","caralho tava dançando muito muito e feliz pra caralho sem droga nenhuma mais, estava muito mec da minha vida"
2018-11-14,14 de novembro,quarta-feira,21:02,bem,"na escola | droga | festa","high do high"
2018-11-14,14 de novembro,quarta-feira,19:30,bem,"beijar | droga","fiquei com July mt fofa aí aí,"
2018-11-13,13 de novembro,terça-feira,23:20,bem,"ouvindo música | boa refeição | jogando | vídeo/live | violão | amigos | na cama | descanso","me estressei pra caralho fiquei triste o dia todo, mas AGR tá Mec resumindo tá trab o dia estou bem estável"
2018-11-12,12 de novembro,segunda-feira,15:55,bem,"busão","fino do fino o dia lindão dentro do 56 chovendo MT bom ir pra casa com gostinho de liberdade de dia letivo sabendo que amanhã não tem aula. Arco íris MT bom"
2018-11-12,12 de novembro,segunda-feira,14:24,bem,"na escola | amigos","bom sentimento de estar com Thifany eu gosto da vibe dela e dela, não tô apaixonado, mas eu desejo essa mulher como a mãe dos meus filhos até hj nessa porra, mas a gnt não pode. tudo que a gnt quer foda"
2018-11-12,12 de novembro,segunda-feira,13:00,bem,"na escola | ouvindo música | violão","cheguei na escola todo Mec dancei, cantei muito lá sala com as garotas geral gosta de mim puxo o fino da viola"
2018-11-12,12 de novembro,segunda-feira,02:30,bem,"jogando | amigos | descanso","PORRA. PEGUEI PLATINA FODASSEEEEE TO MEC Dms"
2018-11-11,11 de novembro,domingo,21:14,bem,"ouvindo música | prova | violão | descanso | busão","domingão Enem foda meti só música boa voltando, The Temple of The King foda dms"
2018-11-11,11 de novembro,domingo,04:13,bem,"ouvindo música | na cama","suave na minha cama ouvindo progressive rock, caralho é muito bom isso WTF, eu fico em choque fácil com a qualidade dessa modalidade de música, me deixa muito mec de um jeito fosa"
2018-11-11,11 de novembro,domingo,03:14,bem,"ouvindo música | jogando | amigos | descanso","caralho muito feliz tô ouvindo música foda pra. caralho e além disso tô jogando lol porra era isso que eu queria tá mec dms (tava ganhando a partida quando comecei a ter esse pensamento)"
2018-11-10,10 de novembro,sábado,22:13,neutro,"","não tô ligandi MT agr pela porra que acontece no meu PC que não liga essa karalha aff vou precisar que alguém elojobe"
2018-11-10,10 de novembro,sábado,09:25,neutro,"na escola | droga","dopadasso maluco aqui na aula de Chagas"
2018-11-09,9 de novembro,sexta-feira,18:50,bem,"descanso","não há o que se preocupar vai dar tudo certo, vou pegar plat e vou tirar uma boa nota na prova"
2018-11-09,9 de novembro,sexta-feira,17:20,neutro,"busão","caralho mas eu fiquei MT tempo na porra busão wtf"
2018-11-09,9 de novembro,sexta-feira,14:48,bem,"na escola","caralho mano fui muito bem na prova pensando o contrário do que aconteceu"
2018-11-09,9 de novembro,sexta-feira,01:26,neutro,"na cama | droga","pq eu tomei essa pora, agr to o fino do crack"
2018-11-09,9 de novembro,sexta-feira,01:25,mal,"na cama | droga","mano eu tô MT high com o xarope mano MDS WTF to viajando MT, se a sensação de dor de cabeça, fraqueza corporal em geral, seria uma boa droga"
2018-11-09,9 de novembro,sexta-feira,01:14,mal,"na cama | droga","mano tô MT mal não sei pq, to cansado dms sla"
2018-11-08,8 de novembro,quinta-feira,22:27,bem,"jogando","peguei ouro 1 sou muito foda. foda"
2018-11-08,8 de novembro,quinta-feira,11:51,neutro,"busão","trânsito cansado esse, mano"
2018-11-08,8 de novembro,quinta-feira,10:49,nostálgico,"ouvindo música","almoçando e ouvindo nandemoniya"
2018-11-07,7 de novembro,quarta-feira,16:20,bem,"filme/série | cafuné | amigos | na cama","vendo filme (jogos mortais) ae na casa de Andrey, deitando na bunda de Thifany e botando a mão na coxa dela e fazendo cafuné"
2018-11-07,7 de novembro,quarta-feira,10:15,bem,"punheta | busão",""
2018-11-06,6 de novembro,terça-feira,17:56,radiante,"na escola","reflexão da vida olhando pro chão mt dps de sair da biblioteca, sentimento de ecstasy de estar vivo e tudo dar. certo foda"
2018-11-06,6 de novembro,terça-feira,17:10,bem,"","dia tá MT lindo"
2018-11-05,5 de novembro,segunda-feira,01:30,bem,"ouvindo música | vídeo/live","caralho até quando eu não quero eu acabo ouvindo Pink Floyd...fui ouvir Nerdologia tava tocando breathe (in the Air), mano isso é muito bom mano fodazze melhor banda do mundo"
2018-11-04,4 de novembro,domingo,18:40,bem,"","filha da puta Yamamoto MT gostosa e linda e fofa perfeita MDS, queria ter ido com ela AAAAAAAA"
2018-11-04,4 de novembro,domingo,12:40,bem,"","me sentindo mt adulto na UFF sentado olhando o mar no instituto de geociências"
2018-11-03,3 de novembro,sábado,01:12,neutro,"ouvindo música | na cama","AAAAAAA"
2018-11-02,2 de novembro,sexta-feira,23:12,bem,"jogando | descanso","peguei md3 pro ouro fodasse sou MT bom"
2018-11-02,2 de novembro,sexta-feira,16:07,bem,"filme/série | amigos","vi avengers MT bom fodasse"
2018-11-02,2 de novembro,sexta-feira,15:05,bem,"boa refeição | perdendo forte | amigos","comi bem pra krl só com os Brothers, dps bati um bom papo com jj sobre mulheres e anestesistas, ri pra caralho."
2018-11-02,2 de novembro,sexta-feira,01:11,bem,"vídeo/live | perdendo forte | amigos | na cama","vendo só vídeo engraçado e falando merda KKKKKKKKKKK foda-se MT bom"
2018-11-01,1 de novembro,quinta-feira,22:49,bem,"na escola | amigos","dia comum de. escola nada mudou"
2018-11-01,1 de novembro,quinta-feira,22:23,bem,"jogando | call | amigos","em call com July aqui fofa"
2018-11-01,1 de novembro,quinta-feira,22:15,bem,"jogando | call | amigos","filha da puta ficou gemendo MT gostosa"
2018-10-31,31 de outubro,quarta-feira,22:33,bem,"ouvindo música | violão","MT. bom as músicas que eu toco, gosto muito do meu violão não sei oq seria sem ele"
2018-10-31,31 de outubro,quarta-feira,15:50,neutro,"na escola","trabalho de sociologia entrei em choque lek, comecei a tremer mt quanfo ela começou a falar lá diretamente a mim"
2018-10-30,30 de outubro,terça-feira,22:35,bem,"na escola | ouvindo música | jogando | violão | amigos | descanso","nada além do padrão, porém peguei ouro 3 jogando lolzin com Michel mt bom sdds"
2018-10-29,29 de outubro,segunda-feira,22:34,bem,"boa refeição | violão | descanso | festa","aniversário do meu irmão aqui em casa nessa porra, mt doce bom, muita coisa boa, Strogonoff. Só o fino do fino online"
2018-10-29,29 de outubro,segunda-feira,22:33,bem,"na escola","mais um dia comum nada além do padrão meclord"
2018-10-28,28 de outubro,domingo,16:52,neutro,"","aquela leve sensação de mulher que poderia ter ficado, porém faltou mérito meu .... foda"
2018-10-27,27 de outubro,sábado,20:43,neutro,"ouvindo música | na cama","deitadao aqui após soneca de um sábado foda."
2018-10-27,27 de outubro,sábado,06:46,neutro,"droga","acabei de acordar pra ir pra aula, to tonto ainda me explica kk"
2018-10-27,27 de outubro,sábado,02:51,bem,"boa refeição | na cama","estou de buxim cheio aqui na cama após ter comido um podrão MT fofa hhehe"
2018-10-27,27 de outubro,sábado,00:00,bem,"droga","bateu hard fiquei MT tonto rajada"
2018-10-26,26 de outubro,sexta-feira,22:02,radiante,"ouvindo música | beijar | festa","fiquei com uma radfem e uma maoísta, ela pegou no meu pai mt seco, e dps beijei as duas ao mesmo tempo e botei a mão na larissinha hehe"
2018-10-26,26 de outubro,sexta-feira,01:33,bem,"jogando | na cama | descanso","resumo do dia ae até a festa"
2018-10-25,25 de outubro,quinta-feira,09:52,radiante,"ouvindo música | choro | busão","me emocionei ouvindo eclipse enquanto subia a ponte"
2018-10-25,25 de outubro,quinta-feira,09:43,bem,"ouvindo música | busão","ouvindo pigs, porra de música boa do caralho. Aqui na Tijuca. Mec lord"
2018-10-25,25 de outubro,quinta-feira,08:41,bem,"sonho","sonhei com Mayara em algum lugar muito foda sla, aí era em uma praia foda aí a GNT quase se. beijou slá KKKKKKKKKKK"
2018-10-24,24 de outubro,quarta-feira,23:32,radiante,"show","ouvindo smell de. roses com cheiro de maconha Mt bom porraaaaa, vai durar por quanto tempo mais essa porra pq tá MT b"
2018-10-24,24 de outubro,quarta-feira,20:27,bem,"show | droga","bebi o fino do fino da Heineken, quase um litro. E agora tô bêbado KKKKKKKKKKK mds, ta Mec pelo menos"
2018-10-24,24 de outubro,quarta-feira,18:16,bem,"show","mano é muito fácil se apaixonar holly, só tem gatinha comunista aqui MDS. Meu sonho inalcançável é essas mina da zona Sul ou Icaraí, branquinha bem ativista, de iPhone e de Federal. Meu coração não tanka pqp"
2018-10-24,24 de outubro,quarta-feira,18:03,bem,"show","tô aqui ansioso e hypado no Maracanã, esperando chegar o amado"
2018-10-24,24 de outubro,quarta-feira,09:44,radiante,"show | choro","mano me emocionei hard ouvindo comfortably numb, não dá cara toda a carga emocional que eu carreguei todos esses anos em apenas um momento, um solo, uns bends muito bem colocados que fazem qualquer um pirar com a harmonia perfeita de pink Floyd vsfd. (enquanto escrevo isso dá vontade de chorar) E no final tem explosões wtf vsfd que show bom do caralho, melhor evento que eu já fui em toda minha vida, isso vai ficar marcado dentro de mim."
2018-10-24,24 de outubro,quarta-feira,09:08,bem,"na escola | ouvindo música | vídeo/live | amigos | busão","acordei meclord suave tranquilao foi tudo suave mano....o dia todo"
2018-10-24,24 de outubro,quarta-feira,00:05,radiante,"show | ouvindo música","mano chorei no finalzinho confortável numbly pqp, melhor dia da minha vida. Nunca senti tenta presença musical na minha vida MDS....com isso foi bom. Eu amo mt pink floyd"
2018-10-23,23 de outubro,terça-feira,13:46,radiante,"na escola","tudo tão perfeitoooooo, apresentei meu trabalho tô feliz pra caralho"
2018-10-23,23 de outubro,terça-feira,11:50,bem,"na escola","tô me sentindo bonito pra caralhoooo"
2018-10-23,23 de outubro,terça-feira,09:51,bem,"busão","peguei ônibus com meu brother"
2018-10-22,22 de outubro,segunda-feira,16:16,radiante,"na escola | amigos","ventinho gostoso ALL Mec to suave, batendo papo com os Brothers. Vou sentir sdds de ser feliz e sem preocupação assim. Lanchando na tia"
